Datum,Anzahl der Fahrzeuge,Wochentag_sin,Wochentag_cos,Wochenende,Niederschlag,Sonnenscheindauer,Lufttemperatur
2017-03-15,155,0.9749279121818236,-0.2225209339563143,0,0.0,0.6549295774647889,0.48849104859335046
2017-03-16,152,0.4338837391175582,-0.900968867902419,0,0.0,0.7535211267605634,0.4961636828644501
2017-03-17,159,-0.433883739117558,-0.9009688679024191,0,0.0,0.6126760563380281,0.5959079283887468
2017-03-18,39,-0.9749279121818236,-0.2225209339563146,1,0.22419186652763295,0.0,0.5882352941176471
2017-03-19,392,-0.7818314824680299,0.6234898018587334,1,0.002085505735140772,0.16901408450704225,0.5728900255754477
2017-03-20,114,0.0,1.0,0,0.0,0.7112676056338029,0.5575447570332481
2017-03-21,68,0.7818314824680298,0.6234898018587336,0,0.09906152241918667,0.0,0.5242966751918159
2017-03-22,45,0.9749279121818236,-0.2225209339563143,0,0.020855057351407715,0.0,0.4808184143222507
2017-03-23,122,0.4338837391175582,-0.900968867902419,0,0.0,0.619718309859155,0.5754475703324808
2017-03-24,156,-0.433883739117558,-0.9009688679024191,0,0.0,0.19718309859154928,0.5601023017902813
2017-03-25,473,-0.9749279121818236,-0.2225209339563146,1,0.0,0.5845070422535212,0.5268542199488492
2017-03-26,557,-0.7818314824680299,0.6234898018587334,1,0.0,0.02112676056338028,0.4501278772378517
2017-03-27,154,0.0,1.0,0,0.0,0.795774647887324,0.47314578005115093
2017-03-28,160,0.7818314824680298,0.6234898018587336,0,0.0,0.7253521126760564,0.5473145780051152
2017-03-29,153,0.9749279121818236,-0.2225209339563143,0,0.0,0.795774647887324,0.5984654731457801
2017-03-30,164,0.4338837391175582,-0.900968867902419,0,0.0,0.8028169014084507,0.5933503836317136
2017-03-31,168,-0.433883739117558,-0.9009688679024191,0,0.0,0.7605633802816902,0.639386189258312
2017-04-01,301,-0.9749279121818236,-0.2225209339563146,1,0.0,0.19014084507042256,0.5601023017902813
2017-04-02,651,-0.7818314824680299,0.6234898018587334,1,0.0,0.6690140845070423,0.5601023017902813
2017-04-03,82,0.0,1.0,0,0.03962460896767467,0.5492957746478874,0.6265984654731458
2017-04-04,42,0.7818314824680298,0.6234898018587336,0,0.10323253388946821,0.0,0.5652173913043479
2017-04-05,91,0.9749279121818236,-0.2225209339563143,0,0.006256517205422316,0.15492957746478875,0.5242966751918159
2017-04-06,61,0.4338837391175582,-0.900968867902419,0,0.004171011470281543,0.4366197183098592,0.5140664961636829
2017-04-07,114,-0.433883739117558,-0.9009688679024191,0,0.0,0.5,0.46803069053708446
2017-04-08,285,-0.9749279121818236,-0.2225209339563146,1,0.0,0.8309859154929579,0.5345268542199488
2017-04-09,569,-0.7818314824680299,0.6234898018587334,1,0.0,0.8309859154929579,0.618925831202046
2017-04-10,295,0.0,1.0,0,0.008342022940563087,0.7042253521126761,0.6879795396419438
2017-04-11,164,0.7818314824680298,0.6234898018587336,0,0.0,0.33098591549295775,0.6496163682864451
2017-04-12,321,0.9749279121818236,-0.2225209339563143,0,0.0,0.8309859154929579,0.5524296675191817
2017-04-13,148,0.4338837391175582,-0.900968867902419,0,0.0,0.4084507042253521,0.6214833759590793
2017-04-14,377,-0.433883739117558,-0.9009688679024191,0,0.0,0.6408450704225352,0.5294117647058825
2017-04-15,229,-0.9749279121818236,-0.2225209339563146,1,0.020855057351407715,0.007042253521126762,0.6010230179028133
2017-04-16,70,-0.7818314824680299,0.6234898018587334,1,0.37330552659019817,0.0,0.46291560102301793
2017-04-17,269,0.0,1.0,0,0.17831074035453598,0.06338028169014084,0.44501278772378516
2017-04-18,38,0.7818314824680298,0.6234898018587336,0,0.11261730969760167,0.14084507042253522,0.36828644501278773
2017-04-19,67,0.9749279121818236,-0.2225209339563143,0,0.003128258602711158,0.38732394366197187,0.36828644501278773
2017-04-20,102,0.4338837391175582,-0.900968867902419,0,0.0,0.7746478873239437,0.3273657289002558
2017-04-21,145,-0.433883739117558,-0.9009688679024191,0,0.0,0.8732394366197184,0.4245524296675192
2017-04-22,280,-0.9749279121818236,-0.2225209339563146,1,0.020855057351407715,0.5633802816901409,0.4961636828644501
2017-04-23,562,-0.7818314824680299,0.6234898018587334,1,0.0,0.6619718309859155,0.4808184143222507
2017-04-24,163,0.0,1.0,0,0.0,0.823943661971831,0.49104859335038364
2017-04-25,101,0.7818314824680298,0.6234898018587336,0,0.01981230448383733,0.1619718309859155,0.5959079283887468
2017-04-26,43,0.9749279121818236,-0.2225209339563143,0,0.12200208550573514,0.0,0.42966751918158574
2017-04-27,43,0.4338837391175582,-0.900968867902419,0,0.15328467153284672,0.0,0.37340153452685426
2017-04-28,31,-0.433883739117558,-0.9009688679024191,0,0.15537017726798752,0.0,0.31457800511508954
2017-04-29,248,-0.9749279121818236,-0.2225209339563146,1,0.0,0.9014084507042255,0.4245524296675192
2017-04-30,695,-0.7818314824680299,0.6234898018587334,1,0.0,0.9014084507042255,0.5319693094629157
2017-05-01,99,0.0,1.0,0,0.10636079249217936,0.007042253521126762,0.5447570332480819
2017-05-02,67,0.7818314824680298,0.6234898018587336,0,0.003128258602711158,0.5985915492957746,0.5370843989769821
2017-05-03,88,0.9749279121818236,-0.2225209339563143,0,0.06569343065693431,0.47887323943661975,0.5677749360613811
2017-05-04,56,0.4338837391175582,-0.900968867902419,0,0.021897810218978103,0.11267605633802819,0.5268542199488492
2017-05-05,129,-0.433883739117558,-0.9009688679024191,0,0.0,0.852112676056338,0.5933503836317136
2017-05-06,178,-0.9749279121818236,-0.2225209339563146,1,0.10323253388946821,0.17605633802816903,0.6291560102301791
2017-05-07,156,-0.7818314824680299,0.6234898018587334,1,0.09280500521376435,0.0,0.5421994884910486
2017-05-08,40,0.0,1.0,0,0.12095933263816477,0.0,0.5268542199488492
2017-05-09,97,0.7818314824680298,0.6234898018587336,0,0.0,0.471830985915493,0.5191815856777494
2017-05-10,182,0.9749279121818236,-0.2225209339563143,0,0.0,0.9295774647887324,0.5396419437340154
2017-05-11,106,0.4338837391175582,-0.900968867902419,0,0.003128258602711158,0.471830985915493,0.6982097186700768
2017-05-12,111,-0.433883739117558,-0.9009688679024191,0,0.03649635036496351,0.3732394366197183,0.710997442455243
2017-05-13,223,-0.9749279121818236,-0.2225209339563146,1,0.09489051094890512,0.5422535211267606,0.7058823529411765
2017-05-14,454,-0.7818314824680299,0.6234898018587334,1,0.09489051094890512,0.2887323943661972,0.680306905370844
2017-05-15,118,0.0,1.0,0,0.0,0.5140845070422535,0.6572890025575449
2017-05-16,117,0.7818314824680298,0.6234898018587336,0,0.0,0.9577464788732395,0.6879795396419438
2017-05-17,182,0.9749279121818236,-0.2225209339563143,0,0.0,0.9577464788732395,0.731457800511509
2017-05-18,122,0.4338837391175582,-0.900968867902419,0,0.0,0.6549295774647889,0.8005115089514068
2017-05-19,62,-0.433883739117558,-0.9009688679024191,0,0.059436913451511995,0.07746478873239437,0.6624040920716112
2017-05-20,181,-0.9749279121818236,-0.2225209339563146,1,0.003128258602711158,0.4084507042253521,0.5217391304347827
2017-05-21,547,-0.7818314824680299,0.6234898018587334,1,0.0,0.7323943661971831,0.6496163682864451
2017-05-22,130,0.0,1.0,0,0.0,0.9295774647887324,0.670076726342711
2017-05-23,104,0.7818314824680298,0.6234898018587336,0,0.0,0.6971830985915494,0.7723785166240409
2017-05-24,99,0.9749279121818236,-0.2225209339563143,0,0.004171011470281543,0.5563380281690141,0.7570332480818415
2017-05-25,562,0.4338837391175582,-0.900968867902419,0,0.0,0.9154929577464789,0.7135549872122763
2017-05-26,250,-0.433883739117558,-0.9009688679024191,0,0.0,0.9647887323943662,0.7237851662404092
2017-05-27,243,-0.9749279121818236,-0.2225209339563146,1,0.0,0.9647887323943662,0.7800511508951407
2017-05-28,294,-0.7818314824680299,0.6234898018587334,1,0.0,0.9647887323943662,0.8491048593350383
2017-05-29,77,0.0,1.0,0,0.03232533889468196,0.8873239436619719,0.8593350383631715
2017-05-30,113,0.7818314824680298,0.6234898018587336,0,0.023983315954118876,0.7816901408450704,0.8260869565217392
2017-05-31,101,0.9749279121818236,-0.2225209339563143,0,0.0740354535974974,0.7323943661971831,0.8158567774936063
2017-06-01,87,0.4338837391175582,-0.900968867902419,0,0.0,0.5492957746478874,0.7774936061381075
2017-06-02,100,-0.433883739117558,-0.9009688679024191,0,0.0,0.7323943661971831,0.7774936061381075
2017-06-03,176,-0.9749279121818236,-0.2225209339563146,1,0.11366006256517207,0.767605633802817,0.8107416879795397
2017-06-04,395,-0.7818314824680299,0.6234898018587334,1,0.08863399374348281,0.35211267605633806,0.7570332480818415
2017-06-05,458,0.0,1.0,0,0.03336809176225235,0.2112676056338028,0.6982097186700768
2017-06-06,46,0.7818314824680298,0.6234898018587336,0,0.19395203336809178,0.02112676056338028,0.6419437340153453
2017-06-07,114,0.9749279121818236,-0.2225209339563143,0,0.0,0.6549295774647889,0.6265984654731458
2017-06-08,112,0.4338837391175582,-0.900968867902419,0,0.0,0.9929577464788732,0.659846547314578
2017-06-09,182,-0.433883739117558,-0.9009688679024191,0,0.0052137643378519305,0.3802816901408451,0.7161125319693095
2017-06-10,242,-0.9749279121818236,-0.2225209339563146,1,0.0,0.8732394366197184,0.7570332480818415
2017-06-11,291,-0.7818314824680299,0.6234898018587334,1,0.0,0.9577464788732395,0.8235294117647058
2017-06-12,113,0.0,1.0,0,0.002085505735140772,0.2887323943661972,0.8670076726342713
2017-06-13,120,0.7818314824680298,0.6234898018587336,0,0.0,0.9084507042253522,0.8414322250639388
2017-06-14,139,0.9749279121818236,-0.2225209339563143,0,0.0,0.3450704225352113,0.8184143222506395
2017-06-15,271,0.4338837391175582,-0.900968867902419,0,0.06360792492179354,0.8028169014084507,0.8593350383631715
2017-06-16,199,-0.433883739117558,-0.9009688679024191,0,0.003128258602711158,0.24647887323943662,0.8312020460358056
2017-06-17,239,-0.9749279121818236,-0.2225209339563146,1,0.0,0.8169014084507042,0.7468030690537084
2017-06-18,321,-0.7818314824680299,0.6234898018587334,1,0.0,0.9929577464788732,0.7698209718670077
2017-06-19,99,0.0,1.0,0,0.0,0.9859154929577465,0.8260869565217392
2017-06-20,91,0.7818314824680298,0.6234898018587336,0,0.0,0.8802816901408451,0.9309462915601023
2017-06-21,100,0.9749279121818236,-0.2225209339563143,0,0.0,0.8732394366197184,0.9335038363171355
2017-06-22,82,0.4338837391175582,-0.900968867902419,0,0.0,0.8309859154929579,0.948849104859335
2017-06-23,130,-0.433883739117558,-0.9009688679024191,0,0.003128258602711158,0.4647887323943662,0.9693094629156012
2017-06-24,217,-0.9749279121818236,-0.2225209339563146,1,0.07612095933263817,0.2323943661971831,0.8900255754475703
2017-06-25,325,-0.7818314824680299,0.6234898018587334,1,0.05005213764337853,0.19014084507042256,0.8005115089514068
2017-06-26,81,0.0,1.0,0,0.040667361835245046,0.8943661971830986,0.843989769820972
2017-06-27,119,0.7818314824680298,0.6234898018587336,0,0.08029197080291971,0.4295774647887324,0.8286445012787724
2017-06-28,131,0.9749279121818236,-0.2225209339563143,0,0.15954118873826903,0.17605633802816903,0.7877237851662404
2017-06-29,90,0.4338837391175582,-0.900968867902419,0,0.1386861313868613,0.33098591549295775,0.7468030690537084
2017-06-30,145,-0.433883739117558,-0.9009688679024191,0,0.021897810218978103,0.6901408450704226,0.6956521739130435
2017-07-01,251,-0.9749279121818236,-0.2225209339563146,1,0.013555787278415016,0.2323943661971831,0.70076726342711
2017-07-02,288,-0.7818314824680299,0.6234898018587334,1,0.03336809176225235,0.0,0.6624040920716112
2017-07-03,130,0.0,1.0,0,0.011470281543274246,0.6056338028169014,0.7416879795396419
2017-07-04,67,0.7818314824680298,0.6234898018587336,0,0.0,0.943661971830986,0.7723785166240409
2017-07-10,178,0.0,1.0,0,0.18248175182481752,0.2183098591549296,0.8286445012787724
2017-07-11,198,0.7818314824680298,0.6234898018587336,0,0.08550573514077164,0.47887323943661975,0.7647058823529413
2017-07-12,242,0.9749279121818236,-0.2225209339563143,0,0.08029197080291971,0.45774647887323944,0.8184143222506395
2017-07-13,253,0.4338837391175582,-0.900968867902419,0,0.040667361835245046,0.7323943661971831,0.7800511508951407
2017-07-14,140,-0.433883739117558,-0.9009688679024191,0,0.10114702815432743,0.035211267605633804,0.7212276214833759
2017-07-15,289,-0.9749279121818236,-0.2225209339563146,1,0.0,0.35915492957746475,0.7135549872122763
2017-07-16,482,-0.7818314824680299,0.6234898018587334,1,0.0,0.9084507042253522,0.7135549872122763
2017-07-17,160,0.0,1.0,0,0.0,0.943661971830986,0.7902813299232738
2017-07-18,163,0.7818314824680298,0.6234898018587336,0,0.006256517205422316,0.7253521126760564,0.8491048593350383
2017-07-19,149,0.9749279121818236,-0.2225209339563143,0,0.191866527632951,0.6619718309859155,0.8746803069053708
2017-07-20,174,0.4338837391175582,-0.900968867902419,0,0.03649635036496351,0.5211267605633804,0.792838874680307
2017-07-21,213,-0.433883739117558,-0.9009688679024191,0,0.08550573514077164,0.7464788732394366,0.8260869565217392
2017-07-22,254,-0.9749279121818236,-0.2225209339563146,1,0.08550573514077164,0.7535211267605634,0.8414322250639388
2017-07-23,536,-0.7818314824680299,0.6234898018587334,1,0.02502606882168926,0.06338028169014084,0.7826086956521741
2017-07-24,96,0.0,1.0,0,0.27424400417101147,0.05633802816901409,0.7058823529411765
2017-07-25,89,0.7818314824680298,0.6234898018587336,0,0.3159541188738269,0.007042253521126762,0.618925831202046
2017-07-26,81,0.9749279121818236,-0.2225209339563143,0,0.11261730969760167,0.07746478873239437,0.6342710997442456
2017-07-27,238,0.4338837391175582,-0.900968867902419,0,0.05005213764337853,0.14084507042253522,0.6956521739130435
2017-07-28,163,-0.433883739117558,-0.9009688679024191,0,0.035453597497393116,0.18309859154929578,0.7442455242966752
2017-07-29,264,-0.9749279121818236,-0.2225209339563146,1,0.021897810218978103,0.8732394366197184,0.7672634271099745
2017-07-30,322,-0.7818314824680299,0.6234898018587334,1,0.001042752867570386,0.5563380281690141,0.8874680306905371
2017-07-31,240,0.0,1.0,0,0.0,0.49295774647887325,0.8644501278772379
2017-08-01,171,0.7818314824680298,0.6234898018587336,0,0.023983315954118876,0.7394366197183099,0.9744245524296675
2017-08-02,240,0.9749279121818236,-0.2225209339563143,0,0.0,0.852112676056338,0.884910485933504
2017-08-03,213,0.4338837391175582,-0.900968867902419,0,0.0,0.6830985915492958,0.9309462915601023
2017-08-04,220,-0.433883739117558,-0.9009688679024191,0,0.0,0.4225352112676056,0.9002557544757033
2017-08-05,210,-0.9749279121818236,-0.2225209339563146,1,0.0740354535974974,0.7394366197183099,0.8593350383631715
2017-08-06,353,-0.7818314824680299,0.6234898018587334,1,0.023983315954118876,0.05633802816901409,0.8081841432225065
2017-08-07,249,0.0,1.0,0,0.0,0.9225352112676056,0.7416879795396419
2017-08-08,189,0.7818314824680298,0.6234898018587336,0,0.3409801876955162,0.2676056338028169,0.7468030690537084
2017-08-09,337,0.9749279121818236,-0.2225209339563143,0,0.003128258602711158,0.3450704225352113,0.7442455242966752
2017-08-10,166,0.4338837391175582,-0.900968867902419,0,0.08550573514077164,0.0,0.6828644501278772
2017-08-11,137,-0.433883739117558,-0.9009688679024191,0,0.059436913451511995,0.0,0.5933503836317136
2017-08-12,257,-0.9749279121818236,-0.2225209339563146,1,0.021897810218978103,0.17605633802816903,0.6726342710997443
2017-08-13,539,-0.7818314824680299,0.6234898018587334,1,0.0,0.823943661971831,0.7416879795396419
2017-08-14,244,0.0,1.0,0,0.0,0.8873239436619719,0.7672634271099745
2017-08-15,316,0.7818314824680298,0.6234898018587336,0,0.10323253388946821,0.8098591549295775,0.8363171355498722
2017-08-16,233,0.9749279121818236,-0.2225209339563143,0,0.0,0.5422535211267606,0.8235294117647058
2017-08-17,229,0.4338837391175582,-0.900968867902419,0,0.0,0.7816901408450704,0.8363171355498722
2017-08-18,182,-0.433883739117558,-0.9009688679024191,0,0.15119916579770595,0.7253521126760564,0.884910485933504
2017-08-19,201,-0.9749279121818236,-0.2225209339563146,1,0.03128258602711158,0.1056338028169014,0.751918158567775
2017-08-20,565,-0.7818314824680299,0.6234898018587334,1,0.0,0.7112676056338029,0.6982097186700768
2017-08-21,239,0.0,1.0,0,0.0,0.07042253521126761,0.6521739130434783
2017-08-22,226,0.7818314824680298,0.6234898018587336,0,0.0,0.647887323943662,0.7493606138107417
2017-08-23,271,0.9749279121818236,-0.2225209339563143,0,0.0,0.6619718309859155,0.792838874680307
2017-08-24,164,0.4338837391175582,-0.900968867902419,0,0.040667361835245046,0.676056338028169,0.8235294117647058
2017-08-25,174,-0.433883739117558,-0.9009688679024191,0,0.004171011470281543,0.7183098591549295,0.8158567774936063
2017-08-26,207,-0.9749279121818236,-0.2225209339563146,1,0.0,0.7746478873239437,0.8542199488491049
2017-08-27,396,-0.7818314824680299,0.6234898018587334,1,0.03023983315954119,0.48591549295774655,0.8235294117647058
2017-08-28,164,0.0,1.0,0,0.0,0.6971830985915494,0.8312020460358056
2017-08-29,166,0.7818314824680298,0.6234898018587336,0,0.0,0.852112676056338,0.8312020460358056
2017-08-30,154,0.9749279121818236,-0.2225209339563143,0,0.06256517205422316,0.7816901408450704,0.8670076726342713
2017-08-31,168,0.4338837391175582,-0.900968867902419,0,1.0000000000000002,0.0,0.7851662404092072
2017-09-01,68,-0.433883739117558,-0.9009688679024191,0,0.4796663190823775,0.0,0.6572890025575449
2017-09-02,76,-0.9749279121818236,-0.2225209339563146,1,0.2752867570385819,0.0,0.5754475703324808
2017-09-03,320,-0.7818314824680299,0.6234898018587334,1,0.09280500521376435,0.4647887323943662,0.6010230179028133
2017-09-04,178,0.0,1.0,0,0.03858185610010428,0.5845070422535212,0.6214833759590793
2017-09-05,175,0.7818314824680298,0.6234898018587336,0,0.001042752867570386,0.45774647887323944,0.7391304347826088
2017-09-06,113,0.9749279121818236,-0.2225209339563143,0,0.06047966631908239,0.147887323943662,0.7493606138107417
2017-09-07,157,0.4338837391175582,-0.900968867902419,0,0.0,0.4366197183098592,0.6956521739130435
2017-09-08,203,-0.433883739117558,-0.9009688679024191,0,0.0,0.6549295774647889,0.6624040920716112
2017-09-09,105,-0.9749279121818236,-0.2225209339563146,1,0.29197080291970806,0.02112676056338028,0.5959079283887468
2017-09-10,220,-0.7818314824680299,0.6234898018587334,1,0.045881126173096975,0.13380281690140844,0.5652173913043479
2017-09-11,115,0.0,1.0,0,0.01564129301355579,0.35915492957746475,0.618925831202046
2017-09-12,63,0.7818314824680298,0.6234898018587336,0,0.01981230448383733,0.07746478873239437,0.5959079283887468
2017-09-13,73,0.9749279121818236,-0.2225209339563143,0,0.003128258602711158,0.1267605633802817,0.5984654731457801
2017-09-14,72,0.4338837391175582,-0.900968867902419,0,0.07820646506777895,0.2183098591549296,0.6163682864450128
2017-09-15,137,-0.433883739117558,-0.9009688679024191,0,0.012513034410844632,0.6126760563380281,0.5421994884910486
2017-09-16,206,-0.9749279121818236,-0.2225209339563146,1,0.014598540145985404,0.28169014084507044,0.6035805626598466
2017-09-17,475,-0.7818314824680299,0.6234898018587334,1,0.04796663190823775,0.35211267605633806,0.5805626598465474
2017-09-18,77,0.0,1.0,0,0.002085505735140772,0.5422535211267606,0.5754475703324808
2017-09-19,37,0.7818314824680298,0.6234898018587336,0,0.2825860271115746,0.028169014084507046,0.5217391304347827
2017-09-20,54,0.9749279121818236,-0.2225209339563143,0,0.0813347236704901,0.09859154929577464,0.5319693094629157
2017-09-21,120,0.4338837391175582,-0.900968867902419,0,0.0,0.7746478873239437,0.5524296675191817
2017-09-22,154,-0.433883739117558,-0.9009688679024191,0,0.0,0.7323943661971831,0.5882352941176471
2017-09-23,249,-0.9749279121818236,-0.2225209339563146,1,0.01564129301355579,0.7323943661971831,0.6138107416879796
2017-09-24,424,-0.7818314824680299,0.6234898018587334,1,0.05005213764337853,0.45774647887323944,0.670076726342711
2017-09-25,120,0.0,1.0,0,0.0,0.676056338028169,0.6547314578005116
2017-09-26,125,0.7818314824680298,0.6234898018587336,0,0.008342022940563087,0.5422535211267606,0.6240409207161126
2017-09-27,116,0.9749279121818236,-0.2225209339563143,0,0.002085505735140772,0.4225352112676056,0.70076726342711
2017-09-28,130,0.4338837391175582,-0.900968867902419,0,0.0,0.5774647887323944,0.6777493606138107
2017-09-29,101,-0.433883739117558,-0.9009688679024191,0,0.016684045881126174,0.295774647887324,0.6828644501278772
2017-09-30,273,-0.9749279121818236,-0.2225209339563146,1,0.1856100104275287,0.48591549295774655,0.6982097186700768
2017-10-01,372,-0.7818314824680299,0.6234898018587334,1,0.0,0.20422535211267606,0.6138107416879796
2017-10-02,49,0.0,1.0,0,0.035453597497393116,0.11971830985915494,0.6112531969309463
2017-10-06,30,-0.433883739117558,-0.9009688679024191,0,0.026068821689259645,0.16901408450704225,0.6317135549872124
2017-10-07,260,-0.9749279121818236,-0.2225209339563146,1,0.020855057351407715,0.5492957746478874,0.5498721227621484
2017-10-08,146,-0.7818314824680299,0.6234898018587334,1,0.10218978102189781,0.0,0.5166240409207161
2017-10-09,93,0.0,1.0,0,0.016684045881126174,0.1267605633802817,0.5728900255754477
2017-10-10,191,0.7818314824680298,0.6234898018587336,0,0.0,0.5070422535211268,0.5780051150895141
2017-10-11,270,0.9749279121818236,-0.2225209339563143,0,0.0,0.6830985915492958,0.5933503836317136
2017-10-12,222,0.4338837391175582,-0.900968867902419,0,0.0,0.6126760563380281,0.6265984654731458
2017-10-13,222,-0.433883739117558,-0.9009688679024191,0,0.0,0.6830985915492958,0.6317135549872124
2017-10-14,397,-0.9749279121818236,-0.2225209339563146,1,0.0,0.676056338028169,0.6112531969309463
2017-10-15,689,-0.7818314824680299,0.6234898018587334,1,0.0,0.6690140845070423,0.6240409207161126
2017-10-16,190,0.0,1.0,0,0.0,0.6619718309859155,0.6496163682864451
2017-10-17,228,0.7818314824680298,0.6234898018587336,0,0.0,0.647887323943662,0.618925831202046
2017-10-18,242,0.9749279121818236,-0.2225209339563143,0,0.0,0.6619718309859155,0.5805626598465474
2017-10-19,230,0.4338837391175582,-0.900968867902419,0,0.0,0.6408450704225352,0.6291560102301791
2017-10-20,229,-0.433883739117558,-0.9009688679024191,0,0.0,0.5704225352112676,0.6291560102301791
2017-10-21,312,-0.9749279121818236,-0.2225209339563146,1,0.07090719499478625,0.2887323943661972,0.6649616368286445
2017-10-22,213,-0.7818314824680299,0.6234898018587334,1,0.045881126173096975,0.09859154929577464,0.5626598465473146
2017-10-23,32,0.0,1.0,0,0.026068821689259645,0.0,0.4501278772378517
2017-10-24,86,0.7818314824680298,0.6234898018587336,0,0.0,0.5633802816901409,0.5524296675191817
2017-10-25,137,0.9749279121818236,-0.2225209339563143,0,0.0,0.5985915492957746,0.6035805626598466
2017-10-26,425,0.4338837391175582,-0.900968867902419,0,0.0,0.619718309859155,0.5933503836317136
2017-10-27,55,-0.433883739117558,-0.9009688679024191,0,0.13972888425443172,0.0,0.5728900255754477
2017-10-28,293,-0.9749279121818236,-0.2225209339563146,1,0.0,0.45774647887323944,0.47058823529411764
2017-10-29,110,-0.7818314824680299,0.6234898018587334,1,0.1251303441084463,0.0,0.5242966751918159
2017-10-30,149,0.0,1.0,0,0.0,0.5140845070422535,0.42710997442455245
2017-10-31,193,0.7818314824680298,0.6234898018587336,0,0.0,0.619718309859155,0.38363171355498726
2017-11-01,461,0.9749279121818236,-0.2225209339563143,0,0.0,0.4225352112676056,0.44757033248081846
2017-11-02,180,0.4338837391175582,-0.900968867902419,0,0.0,0.28169014084507044,0.49104859335038364
2017-11-03,38,-0.433883739117558,-0.9009688679024191,0,0.0,0.5704225352112676,0.5805626598465474
2017-11-04,378,-0.9749279121818236,-0.2225209339563146,1,0.0,0.39436619718309857,0.5089514066496164
2017-11-05,104,-0.7818314824680299,0.6234898018587334,1,0.22210636079249219,0.0,0.49360613810741694
2017-11-06,35,0.0,1.0,0,0.0052137643378519305,0.007042253521126762,0.38874680306905374
2017-11-07,48,0.7818314824680298,0.6234898018587336,0,0.04692387904066737,0.11971830985915494,0.43734015345268545
2017-11-08,58,0.9749279121818236,-0.2225209339563143,0,0.004171011470281543,0.014084507042253523,0.4143222506393862
2017-11-09,45,0.4338837391175582,-0.900968867902419,0,0.0,0.0,0.4322250639386189
2017-11-10,39,-0.433883739117558,-0.9009688679024191,0,0.06882168925964546,0.0,0.4347826086956522
2017-11-11,69,-0.9749279121818236,-0.2225209339563146,1,0.17622523461939524,0.02112676056338028,0.4501278772378517
2017-11-12,100,-0.7818314824680299,0.6234898018587334,1,0.132429614181439,0.0,0.46291560102301793
2017-11-13,31,0.0,1.0,0,0.013555787278415016,0.06338028169014084,0.34271099744245526
2017-11-14,57,0.7818314824680298,0.6234898018587336,0,0.0,0.5140845070422535,0.3554987212276215
2017-11-15,52,0.9749279121818236,-0.2225209339563143,0,0.0,0.5774647887323944,0.2813299232736573
2017-11-16,47,0.4338837391175582,-0.900968867902419,0,0.0,0.05633802816901409,0.26086956521739135
2017-11-17,41,-0.433883739117558,-0.9009688679024191,0,0.0,0.0,0.3375959079283888
2017-11-18,139,-0.9749279121818236,-0.2225209339563146,1,0.06777893639207509,0.09154929577464789,0.37340153452685426
2017-11-19,91,-0.7818314824680299,0.6234898018587334,1,0.0521376433785193,0.0,0.3273657289002558
2017-11-20,35,0.0,1.0,0,0.0052137643378519305,0.0,0.32480818414322254
2017-11-21,59,0.7818314824680298,0.6234898018587336,0,0.002085505735140772,0.15492957746478875,0.442455242966752
2017-11-22,131,0.9749279121818236,-0.2225209339563143,0,0.0,0.5563380281690141,0.4782608695652174
2017-11-23,62,0.4338837391175582,-0.900968867902419,0,0.0,0.47887323943661975,0.44757033248081846
2017-11-24,93,-0.433883739117558,-0.9009688679024191,0,0.0,0.44366197183098594,0.48593350383631717
2017-11-25,95,-0.9749279121818236,-0.2225209339563146,1,0.061522419186652764,0.014084507042253523,0.46547314578005117
2017-11-26,157,-0.7818314824680299,0.6234898018587334,1,0.001042752867570386,0.07746478873239437,0.3324808184143223
2017-11-27,59,0.0,1.0,0,0.0,0.24647887323943662,0.3580562659846548
2017-11-28,50,0.7818314824680298,0.6234898018587336,0,0.001042752867570386,0.2183098591549296,0.3375959079283888
2017-11-29,25,0.9749279121818236,-0.2225209339563143,0,0.08342022940563087,0.0,0.329923273657289
2017-11-30,28,0.4338837391175582,-0.900968867902419,0,0.003128258602711158,0.0,0.29923273657289007
2017-12-01,27,-0.433883739117558,-0.9009688679024191,0,0.001042752867570386,0.2535211267605634,0.27877237851662406
2017-12-02,236,-0.9749279121818236,-0.2225209339563146,1,0.0,0.4647887323943662,0.25063938618925835
2017-12-03,114,-0.7818314824680299,0.6234898018587334,1,0.0052137643378519305,0.2746478873239437,0.26086956521739135
2017-12-04,24,0.0,1.0,0,0.04796663190823775,0.0,0.26086956521739135
2017-12-05,62,0.7818314824680298,0.6234898018587336,0,0.0,0.2605633802816902,0.3222506393861893
2017-12-06,41,0.9749279121818236,-0.2225209339563143,0,0.0,0.3732394366197183,0.20716112531969313
2017-12-07,44,0.4338837391175582,-0.900968867902419,0,0.008342022940563087,0.36619718309859156,0.20971867007672637
2017-12-08,43,-0.433883739117558,-0.9009688679024191,0,0.12930135557872785,0.0,0.2762148337595908
2017-12-09,61,-0.9749279121818236,-0.2225209339563146,1,0.0,0.31690140845070425,0.2736572890025576
2017-12-10,55,-0.7818314824680299,0.6234898018587334,1,0.11470281543274245,0.0,0.2762148337595908
2017-12-11,28,0.0,1.0,0,0.23983315954118875,0.035211267605633804,0.5140664961636829
2017-12-12,35,0.7818314824680298,0.6234898018587336,0,0.01042752867570386,0.0,0.3759590792838875
2017-12-13,35,0.9749279121818236,-0.2225209339563143,0,0.001042752867570386,0.3802816901408451,0.29411764705882354
